function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.diag_indices_from, 21, 1, 21, , 
numpy.setdiff1d, 22, 2, 20, assume_unique, 1
numpy.hsplit, 23, 2, 23, , 
numpy.broadcast_to, 23, 2, 23, , 
numpy.flip, 23, 2, 23, axis, 11
numpy.frombuffer, 23, 2, 21, dtype, 15
numpy.random.dirichlet, 23, 2, 15, size, 15
numpy.place, 23, 3, 22, , 
numpy.subtract, 24, 2, 22, out, 1
numpy.ma.masked_array, 24, 2, 21, mask, 9
numpy.fliplr, 24, 1, 24, , 
numpy.timedelta64, 24, 2, 24, , 
numpy.finfo, 24, 1, 24, , 
numpy.triu_indices_from, 25, 1, 21, k, 1
numpy.arccos, 25, 1, 25, , 
numpy.testing.assert_almost_equal, 25, 2, 13, decimal, 2
numpy.random.random_sample, 26, 1, 24, , 
numpy.nanpercentile, 26, 2, 20, axis, 6
numpy.alltrue, 26, 1, 26, , 
numpy.ma.array, 27, 2, 19, mask, 19
numpy.angle, 27, 1, 27, , 
numpy.moveaxis, 27, 3, 27, , 
numpy.lib.pad, 27, 3, 14, constant_values, 13
numpy.ptp, 28, 1, 28, , 
numpy.linalg.eigh, 28, 1, 23, UPLO, 5
numpy.savez, 28, 3, 15, y, 4
numpy.isclose, 28, 2, 22, atol, 3
numpy.in1d, 28, 2, 21, assume_unique, 7
numpy.float64, 29, 1, 29, , 
numpy.tan, 30, 1, 30, , 
numpy.fromfile, 30, 2, 29, dtype, 29
numpy.atleast_2d, 31, 1, 31, , 
numpy.fill_diagonal, 31, 2, 31, val, 1
numpy.random.exponential, 31, 2, 24, size, 4
numpy.random.poisson, 32, 1, 18, size, 10
numpy.memmap, 32, 4, 24, shape, 31
numpy.rad2deg, 33, 1, 33, , 
numpy.nanmedian, 33, 1, 29, axis, 4
numpy.datetime64, 34, 1, 29, , 
numpy.linalg.lstsq, 34, 2, 26, rcond, 7
numpy.gradient, 34, 1, 23, edge_order, 4
numpy.around, 34, 2, 20, decimals, 1
numpy.uint8, 35, 1, 35, , 
numpy.sinc, 35, 1, 35, , 
numpy.trapz, 35, 2, 18, x, 11
numpy.fft.ifft, 35, 1, 24, axis, 5
numpy.random.gamma, 36, 3, 24, size, 17
numpy.histogram2d, 37, 3, 33, bins, 34
numpy.trace, 38, 1, 38, , 
numpy.testing.assert_array_almost_equal, 38, 3, 23, decimal, 19
numpy.vectorize, 38, 1, 33, otypes, 4
numpy.log2, 39, 1, 39, , 
numpy.fft.fft2, 39, 1, 39, , 
numpy.arctan, 39, 1, 39, , 
numpy.asmatrix, 39, 1, 39, , 
numpy.add, 40, 2, 30, out, 10
numpy.searchsorted, 41, 2, 37, side, 4
numpy.random.multinomial, 41, 2, 21, size, 1
numpy.digitize, 42, 2, 41, right, 1
numpy.degrees, 46, 1, 46, , 
numpy.nansum, 46, 1, 36, axis, 10
