function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
astropy.cosmology.default_cosmology.get_cosmology_from_string, 2, 1, 2, , 
astropy.units.pc.to, 2, 1, 2, , 
astropy.units.Msun.to, 2, 1, 2, , 
astropy.config.configuration.update_default_config, 2, 3, 1, version, 1
astropy.io.fits.STRIP_HEADER_WHITESPACE.set, 2, 1, 2, , 
astropy.__version__.split, 2, 1, 2, , 
astropy.units.core._normalize_equivalencies, 2, 1, 2, , 
astropy.modeling.models.Sky2Pix_TAN, 2, 0, 2, , 
astropy.table.unique, 2, 1, 1, keys, 1
astropy.log.log, 2, 2, 2, , 
astropy.log.warn, 2, 1, 2, , 
astropy.coordinates.GalacticCoordinates, 2, 3, 2, unit, 2
astropy.convolution.Gaussian2DKernel, 2, 2, 1, null, 1
astropy.units.UnitError, 2, 1, 2, , 
astropy.units.adu.to_string, 2, 0, 2, , 
astropy.extern.six.moves.urllib.parse.urljoin, 2, 2, 2, , 
astropy.cosmology.Planck15.H, 2, 1, 2, , 
astropy.io.registry._get_valid_format, 3, 6, 3, , 
astropy.cosmology.WMAP9.luminosity_distance, 3, 1, 3, , 
astropy.io.fits.Card, 3, 2, 2, , 
astropy.stats.mad_std, 3, 2, 2, axis, 2
astropy.coordinates.PhysicsSphericalRepresentation, 3, 3, 3, r, 3
astropy.coordinates.Latitude, 3, 1, 2, unit, 1
astropy.io.fits.convenience._stat_filename_or_fileobj, 3, 1, 3, , 
astropy.io.fits.convenience.fitsopen, 3, 2, 3, mode, 3
astropy.io.fits.convenience._File, 3, 2, 3, mode, 3
astropy.io.fits.header.Header.fromfile, 3, 1, 3, , 
astropy.units.brightness_temperature, 3, 2, 3, , 
astropy.utils.isiterable, 3, 1, 3, , 
astropy.coordinates.FK5, 3, 0, 2, ra, 1
astropy.modeling.models.AffineTransformation2D, 3, 2, 3, matrix, 2
astropy.modeling.models.RotateNative2Celestial, 3, 4, 2, name, 2
astropy.modeling.models.Polynomial1D, 3, 1, 2, c2, 1
astropy.units.solMass.to, 3, 1, 3, , 
astropy.units.kpc.to, 3, 1, 3, , 
astropy.modeling.models.Sersic2D, 3, 7, 3, amplitude, 3
astropy.coordinates.solar_system_ephemeris.set, 3, 1, 3, , 
astropy.coordinates.get_body, 3, 3, 3, , 
astropy.units.format.utils.get_grouped_by_powers, 3, 2, 3, , 
astropy.log.error, 3, 1, 3, , 
astropy.modeling.fitting.LevMarLSQFitter, 3, 0, 3, , 
astropy.nddata.NDDataArray.__init__, 3, 4, 2, null, 3
astropy.units.arcsec.to, 3, 1, 3, , 
astropy.extern.six.moves.urllib.parse.urlunparse, 3, 1, 3, , 
astropy.wcs.WCS.wcs_world2pix, 3, 4, 2, , 
astropy.cosmology.Planck15.clone, 3, 1, 2, H0, 3
astropy.coordinates.CartesianDifferential, 4, 1, 4, , 
astropy.constants.G.decompose, 4, 1, 4, , 
astropy.units.rad.to, 4, 1, 4, , 
astropy.units.year.to, 4, 1, 4, , 
astropy.modeling.models.Gaussian2D, 4, 5, 2, amplitude, 3
astropy.constants.Ryd.to, 4, 2, 4, equivalencies, 4
astropy.units.megaparsec.to, 4, 1, 4, , 
astropy.units.pc.in_units, 4, 1, 4, , 
astropy.coordinates.SkyCoord.from_name, 4, 1, 3, frame, 1
astropy.convolution.Moffat2DKernel, 4, 4, 4, y_size, 4
astropy.io.fits.table_to_hdu, 4, 1, 4, , 
astropy.cosmology.WMAP7.luminosity_distance, 4, 1, 4, , 
astropy.wcs.WCS.wcs_pix2world, 4, 3, 2, , 
astropy.time.Time.now, 5, 0, 5, , 
astropy.wcs.utils.WCS_FRAME_MAPPINGS.append, 5, 1, 5, , 
astropy.time.TimeDelta, 5, 1, 3, format, 1
astropy.coordinates.frame_transform_graph.transform, 5, 3, 5, , 
