function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.ndarray.__setslice__, 2, 4, 2, , 
numpy.linalg.linalg.det, 2, 1, 2, , 
numpy.ndarray.transpose, 2, 2, 2, , 
numpy.ndarray.__mul__, 2, 2, 2, , 
numpy.core.defchararray.decode, 2, 2, 1, , 
numpy.ma.masked_not_equal, 2, 2, 2, , 
numpy.core.multiarray.int_asbuffer, 2, 2, 2, , 
numpy.math.pow, 2, 2, 2, , 
numpy.__dict__.copy, 2, 0, 2, , 
numpy.disp, 2, 1, 2, , 
numpy.core.defchararray.strip, 2, 1, 2, , 
numpy.linagl.norm, 2, 1, 2, , 
numpy.distutils.ccompiler.gen_lib_options, 2, 2, 2, null, 2
numpy.core.umath.maximum.reduce, 2, 4, 1, axis, 1
numpy.core.umath.minimum.reduce, 2, 4, 1, axis, 1
numpy.core.numeric.conjugate, 2, 1, 2, , 
numpy.testing.dec.knownfailureif, 2, 2, 2, , 
numpy.core.numeric.ceil, 2, 1, 2, , 
numpy.newbuffer, 2, 1, 2, , 
numpy.core.multiarray.empty, 2, 2, 2, , 
numpy.core.fromnumeric.sometrue, 2, 1, 1, , 
numpy.core.fromnumeric.compress, 2, 2, 2, , 
numpy.core.fromnumeric.repeat, 2, 3, 2, , 
numpy.core.numeric.put, 2, 3, 2, , 
numpy.core.numeric.putmask, 2, 3, 2, , 
numpy.core.numeric.compress, 2, 3, 2, , 
numpy.core.umath.logical_or.accumulate, 2, 2, 2, , 
numpy.random.mtrand.get_state, 2, 0, 2, , 
numpy.version.version.split, 2, 1, 2, , 
numpy.dual.solve, 2, 2, 2, , 
numpy.ndarray.__ilshift__, 2, 3, 2, null, 2
numpy.ndarray.__irshift__, 2, 3, 2, null, 2
numpy.ndarray.__ixor__, 2, 3, 2, null, 2
numpy.ndarray.__ipow__, 2, 3, 2, null, 2
numpy.ndarray.__ifloordiv__, 2, 3, 2, null, 2
numpy.ndarray.__ior__, 2, 3, 2, null, 2
numpy.ndarray.__itruediv__, 2, 3, 2, null, 2
numpy.ndarray.__iand__, 2, 3, 2, null, 2
numpy.ndarray.__imod__, 2, 3, 2, null, 2
numpy.busday_count, 2, 3, 2, busdaycal, 2
numpy.ma.amax, 2, 1, 2, , 
numpy.polynomial.legendre.Legendre.basis, 2, 1, 2, , 
numpy.lib.recfunctions.rename_fields, 2, 2, 2, , 
numpy.ubyte, 2, 1, 2, , 
numpy.ipmt, 2, 4, 2, , 
numpy.ma.greater_equal, 2, 2, 2, , 
numpy.gcd.reduce, 2, 1, 2, , 
numpy.assertTrue, 2, 1, 2, , 
numpy.ma.logical_and, 2, 2, 2, , 
numpy.zeros_lik, 2, 1, 2, , 
numpy.math.atan, 2, 1, 2, , 
numpy.zero, 2, 2, 2, dtype, 2
numpy.shuffle, 2, 1, 2, , 
numpy.test, 2, 0, 1, verbose, 1
numpy.ma.arcsinh, 2, 1, 2, , 
numpy.typeDict.items, 2, 0, 2, , 
numpy.lib.format.write_array_header_1_0, 2, 2, 2, , 
numpy.safe_eval, 2, 1, 2, , 
numpy.oldnumeric.argmax, 2, 1, 2, , 
numpy.oldnumeric.tanh, 2, 1, 2, , 
numpy.ascontigousarray, 2, 1, 2, , 
numpy.core.multiarray_tests.extint_safe_binop, 2, 3, 2, , 
numpy.core.multiarray_tests.extint_to_128, 2, 1, 2, , 
numpy.core.multiarray_tests.extint_to_64, 2, 1, 2, , 
numpy.core.multiarray_tests.extint_mul_64_64, 2, 2, 2, , 
numpy.core.multiarray_tests.extint_add_128, 2, 2, 2, , 
numpy.core.multiarray_tests.extint_sub_128, 2, 2, 2, , 
numpy.core.multiarray_tests.extint_neg_128, 2, 1, 2, , 
numpy.core.multiarray_tests.extint_shl_128, 2, 1, 2, , 
numpy.core.multiarray_tests.extint_shr_128, 2, 1, 2, , 
numpy.core.multiarray_tests.extint_gt_128, 2, 2, 2, , 
numpy.core.multiarray_tests.extint_divmod_128_64, 2, 2, 2, , 
numpy.core.multiarray_tests.extint_floordiv_128_64, 2, 2, 2, , 
numpy.core.multiarray_tests.extint_ceildiv_128_64, 2, 2, 2, , 
numpy.half, 2, 1, 2, , 
numpy.floating.__subclasses__, 2, 0, 2, , 
numpy.core.umath_tests.euclidean_pdist, 2, 2, 2, , 
numpy.multiply.__call__, 2, 4, 2, foo, 2
numpy.core.numeric.all, 2, 1, 2, , 
numpy.lib.utils.byte_bounds, 2, 1, 2, , 
numpy.linalg.lapack_lite.dorgqr, 2, 9, 2, , 
numpy.core.numeric.ndarray.squeeze, 2, 2, 2, axis, 2
numpy.core.numeric.ndarray.flatten, 2, 2, 2, order, 2
numpy.core.numeric.ndarray.ravel, 2, 2, 2, order, 2
numpy.core.numeric.isclose, 2, 5, 2, equal_nan, 2
numpy.expand_dism, 2, 2, 2, axis, 2
numpy.ma.mask_rows, 2, 1, 2, , 
numpy.newaxis, 2, 0, 2, , 
numpy.ix, 2, 2, 2, , 
numpy.ReturnDataView, 2, 1, 2, , 
numpy.rnd.randint, 2, 3, 2, , 
numpy.core.multiarray.interp, 2, 5, 2, , 
numpy.mintypecode, 3, 1, 3, , 
numpy.ma.mask_cols, 3, 1, 3, , 
numpy.lax_numpy.tril, 3, 2, 2, , 
numpy.lax_numpy.triu, 3, 1, 2, , 
numpy.lax_numpy.zeros_like, 3, 1, 3, , 
numpy.fmax.accumulate, 3, 1, 2, axis, 1
numpy.ndarray.sum, 3, 5, 2, keepdims, 2
numpy.char.isdigit, 3, 1, 3, , 
numpy.polynomial.chebyshev.Chebyshev.fit, 3, 4, 2, y, 2
numpy.ndarray.__iadd__, 3, 3, 2, null, 2
numpy.ndarray.__isub__, 3, 3, 2, null, 2
numpy.ndarray.__imul__, 3, 3, 2, null, 2
numpy.ndarray.__idiv__, 3, 3, 2, null, 2
numpy.maaximum, 3, 2, 3, , 
numpy.logical_xor.reduce, 3, 1, 3, , 
numpy.__dict__.items, 3, 0, 3, , 
numpy.typeDict.update, 3, 1, 3, , 
numpy.printoptions, 3, 1, 2, linewidth, 2
numpy.lib.format.header_data_from_array_1_0, 3, 1, 3, , 
numpy.lib.format.dtype_to_descr, 3, 1, 3, , 
numpy.ndarray.max, 3, 1, 2, axis, 1
numpy.sctypes.items, 3, 0, 3, , 
numpy.core.defchararray.lower, 3, 1, 3, , 
numpy.char.add, 3, 2, 3, , 
numpy.testing.measure, 3, 1, 3, , 
numpy.char.upper, 3, 1, 3, , 
numpy.norm, 3, 1, 3, , 
numpy.ndarray.__repr__, 3, 1, 3, , 
numpy.multiply.at, 3, 3, 3, , 
numpy.ma.arctan2, 3, 2, 3, , 
numpy.fft.hfft, 3, 2, 2, norm, 1
numpy.format_float_scientific, 3, 2, 2, null, 2
numpy.core.numeric.obj2sctype, 3, 1, 3, , 
numpy.gaussQ, 3, 1, 3, , 
numpy.char.asarray, 3, 1, 3, , 
numpy.char.center, 3, 2, 3, , 
numpy.char.join, 3, 2, 3, , 
numpy.char.ljust, 3, 2, 3, , 
numpy.geterrcall, 3, 0, 3, , 
numpy.core.struct_ufunc_test.add_triplet, 3, 2, 3, , 
numpy.negative.at, 3, 2, 3, , 
numpy.power.at, 3, 3, 3, , 
numpy.equal.at, 3, 3, 3, , 
numpy.invert.at, 3, 2, 3, , 
numpy.core.umath.maximum, 3, 2, 3, , 
numpy.core._internal._getintp_ctype, 3, 0, 3, , 
numpy.distutils.from_template.process_file, 3, 1, 3, , 
numpy.distutils.conv_template.process_file, 3, 1, 3, , 
numpy.distutils.command.config.config, 3, 1, 3, , 
numpy.core.numeric.take, 3, 2, 3, , 
numpy.core.numeric.indices, 3, 2, 3, , 
numpy.matrixlib.bmat, 3, 3, 3, , 
numpy.core.numeric.nditer, 3, 3, 3, flags, 3
numpy.fmin.reduce, 3, 4, 3, axis, 3
numpy.core.numeric.alltrue, 3, 1, 3, , 
numpy.core.numeric.nonzero, 3, 1, 3, , 
numpy.core.numeric.zeros_like, 3, 1, 3, , 
numpy.core.numeric.logical_or.accumulate, 3, 1, 3, , 
numpy.core.numeric.log10, 3, 1, 3, , 
numpy.core.numeric.log2, 3, 1, 3, , 
numpy.core.numeric.power, 3, 2, 3, , 
numpy.core.numeric.arccos, 3, 1, 3, , 
numpy.core.numeric.arcsin, 3, 1, 3, , 
numpy.core.numeric.arctanh, 3, 1, 3, , 
numpy.core.numeric.sometrue, 3, 1, 3, , 
numpy.core.numeric.swapaxes, 3, 3, 3, , 
numpy.core.numeric.multiply, 3, 2, 3, , 
numpy.who, 3, 1, 3, , 
numpy.lib.utils.lookfor, 3, 4, 3, import_modules, 3
numpy.core.numeric.floor, 3, 1, 2, out, 1
numpy.core.numeric.where, 3, 3, 3, , 
numpy.linalg.lapack_lite.xerbla, 3, 0, 3, , 
numpy.core.umath.logical_or.outer, 3, 2, 3, , 
numpy.core.umath.logical_not, 3, 1, 3, , 
numpy.ma.default_fill_value, 3, 1, 3, , 
numpy.matrix.__array_finalize__, 3, 2, 3, , 
numpy.core.numeric.ndarray.__new__, 3, 5, 3, buffer, 3
numpy.core.numeric.ndarray.__getitem__, 3, 2, 3, , 
numpy.core.fromnumeric.resize, 3, 2, 3, , 
numpy.core.fromnumeric.ravel, 3, 1, 3, , 
numpy.core.fromnumeric.alltrue, 3, 1, 3, , 
numpy.polynomial.chebyshev.chebtrim, 3, 2, 3, tol, 3
numpy.polynomial.chebyshev._cseries_to_zseries, 3, 1, 3, , 
numpy.polynomial.chebyshev._zseries_to_cseries, 3, 1, 3, , 
numpy.polynomial.chebyshev.chebsub, 3, 2, 3, , 
numpy.polynomial.chebyshev.chebmul, 3, 2, 3, , 
numpy.polynomial.chebyshev.chebdiv, 3, 2, 3, , 
numpy.polynomial.chebyshev.chebroots, 3, 1, 3, , 
numpy.polynomial.chebyshev.chebweight, 3, 1, 3, , 
numpy.polynomial.hermite.hermtrim, 3, 2, 3, tol, 3
numpy.polynomial.hermite.hermsub, 3, 2, 3, , 
numpy.polynomial.hermite.hermmul, 3, 2, 3, , 
numpy.polynomial.hermite.hermdiv, 3, 2, 3, , 
numpy.polynomial.hermite.hermroots, 3, 1, 3, , 
numpy.polynomial.hermite.hermweight, 3, 1, 3, , 
numpy.polynomial.hermite_e.hermetrim, 3, 2, 3, tol, 3
numpy.polynomial.hermite_e.hermesub, 3, 2, 3, , 
numpy.polynomial.hermite_e.hermemul, 3, 2, 3, , 
numpy.polynomial.hermite_e.hermediv, 3, 2, 3, , 
numpy.polynomial.hermite_e.hermegauss, 3, 1, 3, , 
numpy.polynomial.hermite_e.hermeroots, 3, 1, 3, , 
numpy.polynomial.hermite_e.hermeweight, 3, 1, 3, , 
numpy.polynomial.laguerre.lagtrim, 3, 2, 3, tol, 3
numpy.polynomial.laguerre.lagsub, 3, 2, 3, , 
numpy.polynomial.laguerre.lagmul, 3, 2, 3, , 
numpy.polynomial.laguerre.lagdiv, 3, 2, 3, , 
numpy.polynomial.laguerre.lagroots, 3, 1, 3, , 
numpy.polynomial.laguerre.lagweight, 3, 1, 3, , 
numpy.polynomial.legendre.legtrim, 3, 2, 3, tol, 3
numpy.polynomial.legendre.legsub, 3, 2, 3, , 
numpy.polynomial.legendre.legmul, 3, 2, 3, , 
numpy.polynomial.legendre.legdiv, 3, 2, 3, , 
numpy.polynomial.legendre.legweight, 3, 1, 3, , 
numpy.polynomial.polynomial.polytrim, 3, 2, 3, tol, 3
numpy.polynomial.polynomial.polysub, 3, 2, 3, , 
numpy.polynomial.polynomial.polymul, 3, 2, 3, , 
numpy.polynomial.polyutils.trimseq, 3, 1, 3, , 
numpy.polynomial.polyutils.as_series, 3, 1, 3, , 
numpy.matlib.empty, 3, 1, 3, , 
numpy.matlib.rand, 3, 1, 3, , 
numpy.arrange, 3, 1, 3, , 
numpy.ma.less, 3, 2, 3, , 
numpy.ma.arctan, 3, 1, 3, , 
numpy.ma.less_equal, 3, 2, 3, , 
numpy.polynomial.Chebyshev.fit, 3, 4, 3, w, 3
numpy.greater.outer, 3, 2, 3, , 
numpy.unique1d, 3, 2, 3, return_inverse, 3
numpy.__config__.__dict__.items, 3, 0, 3, , 
numpy.byte, 3, 1, 3, , 
numpy.lib.recfunctions.get_names, 3, 1, 3, , 
numpy.ma.resize, 3, 2, 3, , 
numpy.lcm.reduce, 3, 1, 3, , 
numpy.ma.round, 3, 1, 2, , 
numpy.polynomial.polyval, 3, 2, 3, , 
numpy.testing.RandomState, 3, 1, 3, seed, 3
numpy.longfloat, 3, 1, 3, , 
numpy.lib.utils._median_nancheck, 3, 4, 3, , 
numpy.lib.function_base._parse_gufunc_signature, 3, 1, 3, , 
numpy.uint, 4, 1, 4, , 
numpy.poly1d.__init__, 4, 4, 2, r, 3
numpy.poly1d.__call__, 4, 2, 4, , 
numpy.ma.minimum.reduce, 4, 2, 2, , 
numpy.ma.maximum.reduce, 4, 2, 2, , 
numpy.lax_numpy.concatenate, 4, 2, 4, axis, 1
numpy.lax_numpy.broadcast_to, 4, 2, 4, , 
numpy.take_along_axis, 4, 3, 4, axis, 4
numpy.fmax.reduce, 4, 4, 3, axis, 3
numpy.short, 4, 1, 4, , 
numpy.emath.log, 4, 1, 4, , 
numpy.uniform, 4, 2, 2, , 
numpy.is_scalar, 4, 1, 4, , 
numpy.fftshift, 4, 1, 4, , 
