function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.utils.murmurhash.murmurhash3_32, 2, 2, 2, seed, 2
sklearn.metrics.pairwise.cosine_similarity, 2, 2, 2, , 
sklearn.metrics.pairwise.linear_kernel, 2, 2, 2, , 
sklearn.feature_selection.SelectFdr, 2, 2, 2, , 
sklearn.cross_validation.Bootstrap, 2, 1, 2, , 
sklearn.semi_supervised.LabelPropagation, 2, 1, 1, tol, 1
sklearn.linear_model.ElasticNet, 3, 4, 1, alpha, 2
sklearn.cluster.ward_tree, 3, 3, 1, return_distance, 1
sklearn.datasets.samples_generator._shuffle, 3, 2, 3, random_state, 3
sklearn.model_selection.validation_curve, 3, 8, 1, param_name, 1
sklearn.utils.check_array, 3, 3, 2, accept_sparse, 1
sklearn.feature_selection.VarianceThreshold, 3, 1, 2, threshold, 1
sklearn.cluster.FeatureAgglomeration, 3, 4, 2, n_clusters, 3
sklearn.kernel_approximation.RBFSampler, 3, 3, 2, n_components, 1
sklearn.ensemble.AdaBoostRegressor, 3, 5, 2, loss, 2
sklearn.ensemble.ExtraTreesRegressor, 3, 14, 1, max_leaf_nodes, 2
sklearn.svm.LinearSVR, 3, 8, 2, intercept_scaling, 2
sklearn.model_selection.LeaveOneOut, 3, 0, 3, , 
sklearn.feature_selection.f_regression, 3, 2, 3, , 
sklearn.mixture.BayesianGaussianMixture, 3, 1, 2, n_components, 3
sklearn.metrics.jaccard_similarity_score, 3, 2, 2, normalize, 1
sklearn.clone, 3, 1, 3, , 
sklearn.model_selection.PredefinedSplit, 3, 1, 3, , 
sklearn.svm.OneClassSVM, 3, 2, 2, nu, 2
sklearn.metrics.zero_one_loss, 3, 2, 3, , 
sklearn.compose.ColumnTransformer, 3, 2, 3, transformers, 3
sklearn.utils.check_consistent_length, 3, 3, 2, , 
sklearn.metrics.hamming_loss, 3, 2, 3, , 
sklearn.cluster.k_means_._k_init, 3, 4, 3, x_squared_norms, 3
sklearn.preprocessing.data._handle_zeros_in_scale, 3, 2, 3, copy, 3
sklearn.utils.extmath.row_norms, 3, 2, 3, squared, 3
sklearn.neural_network.MLPRegressor, 3, 1, 3, random_state, 3
sklearn.linear_model.PassiveAggressiveRegressor, 3, 3, 3, tol, 3
sklearn.metrics.pairwise_distances_argmin_min, 3, 2, 3, , 
sklearn.GaussianMixtureModel, 3, 4, 2, , 
sklearn.model_selection.check_cv, 3, 3, 3, classifier, 2
sklearn.utils.resample, 3, 4, 3, n_samples, 3
sklearn.metrics.homogeneity_score, 3, 2, 3, , 
sklearn.linear_model.lasso_path, 3, 2, 1, return_models, 1
sklearn.manifold.spectral_embedding, 3, 2, 2, random_state, 1
sklearn.preprocessing.add_dummy_feature, 3, 1, 2, value, 1
sklearn.linear_model.LassoCV, 3, 1, 1, alphas, 2
sklearn.cross_decomposition.pls_.PLSRegression, 3, 1, 3, , 
sklearn.metrics.pairwise.rbf_kernel, 3, 2, 2, gamma, 2
sklearn.cross_val.StratifiedKFold, 3, 2, 3, , 
sklearn.feature_extraction.text.TfidfVectorizer, 4, 1, 3, lowercase, 3
sklearn.kernel_approximation.Nystroem, 4, 6, 2, random_state, 4
sklearn.svm.SVR, 4, 11, 2, max_iter, 3
sklearn.decomposition.LatentDirichletAllocation, 4, 2, 2, random_state, 2
sklearn.feature_selection.chi2, 4, 2, 4, , 
sklearn.feature_selection.f_classif, 4, 2, 4, , 
sklearn.linear_model.PassiveAggressiveClassifier, 4, 3, 3, tol, 3
sklearn.feature_extraction.text.CountVectorizer, 4, 1, 1, binary, 2
sklearn.utils.validation.column_or_1d, 4, 1, 4, , 
sklearn.datasets.fetch_olivetti_faces, 4, 2, 2, shuffle, 2
sklearn.ensemble.VotingClassifier, 4, 1, 4, estimators, 2
sklearn.cluster.k_means_.KMeans, 4, 2, 2, random_state, 2
sklearn.preprocessing.minmax_scale, 4, 1, 3, axis, 1
