function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
pandas.core.common.is_named_tuple, 3, 1, 3, , 
pandas.io.gbq._Table, 3, 2, 3, , 
pandas.io.gbq.generate_bq_schema, 3, 1, 3, , 
pandas.stats.common._get_cluster_type, 3, 1, 3, , 
pandas.msgpack.Packer, 3, 0, 3, , 
pandas.tseries.converter.to_rgba, 3, 1, 3, , 
pandas.tslib.shift_months, 3, 3, 2, , 
pandas.offsets.BDay, 3, 0, 2, , 
pandas.io.pickle.to_pickle, 3, 2, 3, , 
pandas.io.pickle.read_pickle, 3, 1, 3, , 
pandas.plotting.radviz, 3, 2, 2, null, 1
pandas.ewmcov, 3, 3, 2, span, 3
pandas.expanding_mean, 3, 1, 3, , 
pandas.np.arange, 3, 3, 2, , 
pandas.io.formats.console.in_ipython_frontend, 3, 0, 3, , 
pandas.np.sqrt, 3, 1, 3, , 
pandas.core.common.get_info_slice, 3, 2, 3, , 
pandas.api.types.is_period_dtype, 3, 1, 3, , 
pandas._libs.tslibs.period.resolution, 3, 2, 3, , 
pandas._libs.lib.get_reverse_indexer, 3, 2, 3, , 
pandas.core.arrays.datetimes.DatetimeArrayMixin.unique, 3, 1, 3, , 
pandas.np.asarray, 3, 1, 3, , 
pandas.core.common._possibly_infer_to_datetimelike, 3, 1, 3, , 
pandas.core.common._is_null_datelike_scalar, 3, 1, 3, , 
pandas.tseries.frequencies.Resolution.get_freq, 3, 1, 3, , 
pandas.compat.numpy.function.validate_sort, 3, 2, 3, , 
pandas._libs.tslib.convert_to_timedelta64, 3, 2, 3, , 
pandas.IntervalIndex.from_arrays, 3, 2, 3, , 
pandas.io.gbq._parse_page, 3, 4, 3, , 
pandas.Timestamp.fromordinal, 3, 1, 2, freq, 1
pandas.util.testing.write_to_compressed, 4, 3, 4, , 
pandas.plotting._compat._mpl_ge_3_0_0, 4, 0, 4, , 
pandas._libs.join.left_join_indexer_unique_int64, 4, 2, 4, , 
pandas.io.json.to_json, 4, 5, 2, date_format, 4
pandas.io.parsers.read_table, 4, 3, 2, index_col, 3
pandas.Series.skew, 4, 1, 4, , 
pandas.Series.kurtosis, 4, 1, 4, , 
pandas.Series.quantile, 4, 2, 4, , 
pandas.core.internals.make_block, 4, 3, 2, placement, 4
pandas.Timestamp.utcfromtimestamp, 4, 1, 4, , 
pandas.api.extensions.register_dataframe_accessor, 4, 1, 4, , 
pandas.np.random.randint, 4, 3, 2, size, 2
pandas.max, 4, 1, 4, axis, 4
pandas.core.common.is_datetime_or_timedelta_dtype, 4, 1, 4, , 
pandas.core.missing._clean_fill_method, 4, 1, 4, , 
pandas.io.auth.reset_default_token_store, 4, 0, 4, , 
pandas.io.auth.make_token_store, 4, 1, 4, , 
pandas.io.auth.authenticate, 4, 2, 4, , 
pandas.io.auth.get_flow, 4, 3, 4, , 
pandas.io.auth.init_service, 4, 1, 4, , 
pandas.io.parsers._read, 4, 2, 4, , 
pandas.io.gbq.GbqConnector, 4, 1, 4, , 
pandas.np.round, 4, 2, 4, decimals, 4
pandas.stats.moments.expanding_max, 4, 2, 4, min_periods, 4
pandas.stats.moments.expanding_min, 4, 2, 4, min_periods, 4
pandas.stats.moments.expanding_sum, 4, 2, 4, min_periods, 4
pandas.stats.moments.expanding_mean, 4, 2, 4, min_periods, 4
pandas.stats.moments.expanding_std, 4, 2, 4, min_periods, 4
pandas.stats.moments.expanding_var, 4, 2, 4, min_periods, 4
pandas.stats.moments.expanding_skew, 4, 2, 4, min_periods, 4
pandas.stats.moments.expanding_kurt, 4, 2, 4, min_periods, 4
pandas.stats.moments.expanding_median, 4, 2, 4, min_periods, 4
pandas.core.convert._possibly_convert_objects, 4, 2, 4, copy, 4
pandas.tslib.format_array_from_datetime, 4, 4, 4, format, 4
pandas.tools.plotting.lag_plot, 4, 1, 4, , 
pandas.DataFrame.join, 4, 3, 4, how, 4
pandas.np.sum, 4, 1, 4, , 
pandas.rolling_median, 4, 3, 3, center, 2
pandas.tseries.offsets.BMonthBegin, 4, 0, 4, , 
pandas.expanding_max, 4, 1, 4, , 
pandas.Int64Dtype, 4, 0, 4, , 
pandas.tseries.holiday.Holiday, 4, 4, 4, day, 4
pandas.core.common._get_distinct_objs, 4, 1, 4, , 
pandas._libs.tslib.Timedelta, 4, 1, 4, , 
pandas.plotting._compat._mpl_le_1_2_1, 4, 0, 4, , 
pandas.plotting._compat._mpl_ge_1_3_1, 4, 0, 4, , 
pandas.plotting._compat._mpl_ge_1_4_0, 4, 0, 4, , 
pandas.plotting._compat._mpl_ge_2_0_0, 4, 0, 4, , 
pandas.tools.plotting.radviz, 4, 2, 4, frame, 4
pandas.api.types.is_interval_dtype, 4, 1, 4, , 
