function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.core.numeric.log2, 1, 1, 1, , 
numpy.core.numeric.power, 1, 2, 1, , 
numpy.core.numeric.arccos, 1, 1, 1, , 
numpy.core.numeric.arcsin, 1, 1, 1, , 
numpy.core.numeric.arctanh, 1, 1, 1, , 
numpy.lib.index_tricks.ndindex, 1, 1, 1, , 
numpy.core.numeric.sometrue, 1, 1, 1, , 
numpy.core.numeric.swapaxes, 1, 3, 1, , 
numpy.core.numeric.multiply, 1, 2, 1, , 
numpy.lib._iotools.StringConverter.upgrade_mapper, 1, 2, 1, , 
numpy.lib.arraysetops.isin, 1, 2, 1, , 
numpy.lib.Arrayterator, 1, 2, 1, , 
numpy.rate, 1, 4, 1, , 
numpy.ipmt, 1, 4, 1, , 
numpy.lib.format.read_array_header_1_0, 1, 1, 1, , 
numpy.lib.format.read_array_header_2_0, 1, 1, 1, , 
numpy.lib.select, 1, 2, 1, , 
numpy.lib.setxor1d, 1, 2, 1, , 
numpy.lib.hanning, 1, 1, 1, , 
numpy.lib.hamming, 1, 1, 1, , 
numpy.lib.bartlett, 1, 1, 1, , 
numpy.lib.blackman, 1, 1, 1, , 
numpy.lib.kaiser, 1, 2, 1, , 
numpy.lib.index_tricks.ix_, 1, 2, 1, , 
numpy.lib.index_tricks.diag_indices_from, 1, 1, 1, , 
numpy.lib.index_tricks.ndenumerate, 1, 1, 1, , 
numpy.nancumprod, 1, 2, 1, axis, 1
numpy.nancumsum, 1, 2, 1, axis, 1
numpy.testing.rundocs, 1, 0, 1, , 
numpy.who, 1, 1, 1, , 
numpy.lib.shape_base.apply_over_axes, 1, 3, 1, , 
numpy.lib.shape_base.expand_dims, 1, 2, 1, , 
numpy.lib.shape_base.split, 1, 2, 1, , 
numpy.lib.shape_base.kron, 1, 2, 1, , 
numpy.lib.type_check.isposinf, 1, 1, 1, , 
numpy.lib.type_check.isneginf, 1, 1, 1, , 
numpy.lib.type_check.asfarray, 1, 1, 1, , 
numpy.lib.utils.lookfor, 1, 4, 1, import_modules, 1
numpy.lib.utils.byte_bounds, 1, 1, 1, , 
numpy.core.numeric.diagonal, 1, 2, 1, , 
numpy.core.numeric.greater_equal.outer, 1, 2, 1, , 
numpy.core.numeric.multiply.accumulate, 1, 3, 1, axis, 1
numpy.core.add, 1, 3, 1, , 
numpy.core.subtract, 1, 3, 1, , 
numpy.core.multiply, 1, 3, 1, , 
numpy.core.remainder, 1, 3, 1, , 
numpy.core.power, 1, 3, 1, , 
numpy.core.left_shift, 1, 3, 1, , 
numpy.core.right_shift, 1, 3, 1, , 
numpy.core.bitwise_and, 1, 3, 1, , 
numpy.core.bitwise_xor, 1, 3, 1, , 
numpy.core.bitwise_or, 1, 3, 1, , 
numpy.core.reshape, 1, 2, 1, , 
numpy.core.product, 1, 1, 1, , 
numpy.core.empty_like, 1, 1, 1, , 
numpy.lib.twodim_base.eye, 1, 2, 1, dtype, 1
numpy.linalg._umath_linalg.eigvals, 1, 3, 1, signature, 1
numpy.linalg._umath_linalg.eig, 1, 3, 1, signature, 1
numpy.core.count_nonzero, 1, 2, 1, axis, 1
numpy.core.amax, 1, 3, 1, axis, 1
numpy.core.matmul, 1, 2, 1, , 
numpy.core.moveaxis, 1, 3, 1, , 
numpy.linalg.lapack_lite.xerbla, 1, 0, 1, , 
numpy.linalg.lapack_lite.dorgqr, 1, 9, 1, , 
numpy.linalg.linalg._multi_dot_matrix_chain_order, 1, 2, 1, return_costs, 1
