function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.externals.joblib.Parallel, 2, 3, 1, n_jobs, 2
sklearn.metrics.mutual_info_score, 2, 2, 2, , 
sklearn.dummy.DummyClassifier, 2, 0, 1, strategy, 1
sklearn.metrics.zero_one_loss, 2, 2, 1, , 
sklearn.utils.validation._is_arraylike, 2, 1, 2, , 
sklearn.model_selection.LeaveOneGroupOut, 2, 0, 2, , 
sklearn.model_selection.GroupShuffleSplit, 2, 0, 1, n_splits, 1
sklearn.utils.testing.ignore_warnings, 2, 1, 2, , 
sklearn.manifold.MDS, 2, 2, 1, null, 2
sklearn.metrics.euclidean_distances, 2, 1, 2, , 
sklearn.decomposition.FactorAnalysis, 2, 1, 2, n_components, 2
sklearn.manifold.smacof, 2, 10, 2, eps, 2
sklearn.feature_selection.mutual_info_regression, 2, 2, 2, , 
sklearn.metrics.cluster.supervised.check_clusterings, 2, 2, 2, , 
sklearn.datasets.load_svmlight_files, 2, 1, 2, , 
sklearn.metrics.pairwise.cosine_distances, 2, 2, 1, , 
sklearn.gaussian_process.kernels.ConstantKernel, 2, 0, 1, , 
sklearn.metrics.cohen_kappa_score, 2, 2, 2, , 
sklearn.utils.extmath.svd_flip, 2, 2, 1, u_based_decision, 1
sklearn.externals.six.StringIO, 2, 1, 2, , 
sklearn.cluster.k_means_._init_centroids, 2, 5, 2, x_squared_norms, 2
sklearn.cluster.k_means_._labels_inertia, 2, 6, 2, distances, 2
sklearn.utils.extmath.squared_norm, 2, 1, 2, , 
sklearn.cluster.k_means_._tolerance, 2, 2, 2, , 
sklearn.cluster.k_means_._validate_center_shape, 2, 3, 2, , 
sklearn.utils.extmath.row_norms, 2, 2, 2, squared, 2
sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, 2, 0, 2, , 
sklearn.model_selection.RepeatedStratifiedKFold, 2, 1, 1, None, 1
sklearn._split.RobustLeavePGroupsOut, 2, 1, 2, n_groups, 2
sklearn.cluster.hierarchical.AgglomerativeClustering, 2, 1, 2, n_clusters, 2
sklearn.metrics.adjusted_rand_score, 2, 2, 2, , 
sklearn.utils.extmath.stable_cumsum, 2, 1, 2, , 
sklearn.cross_decomposition.PLSRegression, 2, 1, 2, None, 2
sklearn.grid_search.fit, 3, 2, 3, , 
sklearn.feature_extraction.text.TfidfTransformer, 3, 0, 2, norm, 1
sklearn.utils.random.sample_without_replacement, 3, 3, 3, random_state, 3
sklearn.externals.six.moves.zip, 3, 3, 3, , 
sklearn.neighbors.classification.KNeighborsClassifier, 3, 0, 1, algorithm, 2
sklearn.feature_selection.f_classif, 3, 2, 3, , 
sklearn.feature_selection.f_regression, 3, 2, 3, , 
sklearn.metrics.classification._prf_divide, 3, 6, 3, , 
sklearn.linear_model.LogisticRegressionCV, 3, 1, 2, fit_intercept, 2
